radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,created_date,updated_date
LTE,410,1,38641,46963981,-1,69.8008,28.0559,1000,23,1,1674408443,1674408494,0,2023-01-22 17:27:23,2023-01-22 17:28:14
LTE,410,3,10114,36348417,-1,69.8279,28.0664,3893,86,1,1674408443,1674408782,0,2023-01-22 17:27:23,2023-01-22 17:33:02
LTE,410,1,50845,36976642,-1,69.8313,28.0654,2417,48,1,1674408503,1674408701,0,2023-01-22 17:28:23,2023-01-22 17:31:41
LTE,410,3,11116,61867778,-1,69.8481,28.0775,1000,8,1,1674408693,1674408731,0,2023-01-22 17:31:33,2023-01-22 17:32:11
LTE,410,1,50845,36976652,-1,69.8472,28.0767,1000,4,1,1674408703,1674408710,0,2023-01-22 17:31:43,2023-01-22 17:31:50
GSM,410,3,51118,35424,-1,69.9303,28.1489,11342,37,1,1674408712,1674409472,0,2023-01-22 17:31:52,2023-01-22 17:44:32
LTE,410,1,50845,36976643,-1,69.8626,28.0902,1765,46,1,1674408723,1674408881,0,2023-01-22 17:32:03,2023-01-22 17:34:41
UMTS,410,3,31011,868954,16,69.8821,28.1071,3065,72,1,1674408793,1674409062,0,2023-01-22 17:33:13,2023-01-22 17:37:42
UMTS,410,3,31011,888954,18,69.8855,28.1101,3531,79,1,1674408793,1674409102,0,2023-01-22 17:33:13,2023-01-22 17:38:22
UMTS,410,3,31011,873756,22,69.8901,28.1141,8353,15,1,1674408823,1674409392,0,2023-01-22 17:33:43,2023-01-22 17:43:12
LTE,410,1,38641,46963970,-1,69.8952,28.1185,2810,77,1,1674408883,1674409161,0,2023-01-22 17:34:43,2023-01-22 17:39:21
UMTS,410,3,31011,863798,178,69.9102,28.1315,1000,20,1,1674409093,1674409161,0,2023-01-22 17:38:13,2023-01-22 17:39:21
LTE,410,1,38641,36959235,-1,69.9193,28.1394,1000,16,1,1674409163,1674409212,0,2023-01-22 17:39:23,2023-01-22 17:40:12
LTE,410,1,38641,36199683,-1,69.9227,28.1424,1000,12,1,1674409183,1674409233,0,2023-01-22 17:39:43,2023-01-22 17:40:33
UMTS,410,3,31020,1337443,58,70.0008,28.2083,10394,159,1,1674409223,1674409972,0,2023-01-22 17:40:23,2023-01-22 17:52:52
LTE,410,1,38641,36959236,-1,69.942,28.1591,2353,54,1,1674409243,1674409442,0,2023-01-22 17:40:43,2023-01-22 17:44:02
LTE,410,3,10114,36297730,-1,69.9411,28.1583,1135,29,1,1674409283,1674409383,0,2023-01-22 17:41:23,2023-01-22 17:43:03
LTE,410,1,38641,36759042,-1,69.9607,28.1754,1000,19,1,1674409423,1674409481,0,2023-01-22 17:43:43,2023-01-22 17:44:41
UMTS,410,3,31020,1347443,59,69.9803,28.1923,3071,40,1,1674409473,1674409712,0,2023-01-22 17:44:33,2023-01-22 17:48:32
LTE,410,1,38641,61681411,-1,69.976,28.1886,1738,19,1,1674409483,1674409623,0,2023-01-22 17:44:43,2023-01-22 17:47:03
LTE,410,1,38641,36759041,-1,69.9773,28.1898,1100,23,1,1674409513,1674409602,0,2023-01-22 17:45:13,2023-01-22 17:46:42
LTE,410,1,50854,36612098,-1,69.9793,28.1915,1000,9,1,1674409533,1674409593,0,2023-01-22 17:45:33,2023-01-22 17:46:33
LTE,410,1,50845,36839427,-1,69.9977,28.2073,1358,34,1,1674409623,1674409743,0,2023-01-22 17:47:03,2023-01-22 17:49:03
LTE,410,1,50845,36839426,-1,70.0089,28.2159,1000,4,1,1674409743,1674409752,0,2023-01-22 17:49:03,2023-01-22 17:49:12
LTE,410,1,50845,36839425,-1,70.016,28.221,1000,21,1,1674409753,1674409831,0,2023-01-22 17:49:13,2023-01-22 17:50:31
LTE,410,1,38641,60108329,-1,70.0285,28.23,1000,21,1,1674409833,1674409892,0,2023-01-22 17:50:33,2023-01-22 17:51:32
LTE,410,1,50854,36200706,-1,70.0354,28.235,1000,7,1,1674409893,1674409911,0,2023-01-22 17:51:33,2023-01-22 17:51:51
UMTS,410,3,31020,1327443,57,70.0407,28.2388,1000,27,1,1674409893,1674409972,0,2023-01-22 17:51:33,2023-01-22 17:52:52
GSM,410,3,51118,25431,-1,70.0484,28.2444,1000,4,1,1674409973,1674409981,0,2023-01-22 17:52:53,2023-01-22 17:53:01
LTE,410,3,10201,34354434,-1,70.0862,28.2717,4688,44,1,1674409983,1674410312,0,2023-01-22 17:53:03,2023-01-22 17:58:32
LTE,410,3,10201,36248578,-1,70.0668,28.2576,1970,52,1,1674409993,1674410173,0,2023-01-22 17:53:13,2023-01-22 17:56:13
UMTS,410,1,3321,26458359,448,70.0691,28.2593,1000,26,1,1674410063,1674410143,0,2023-01-22 17:54:23,2023-01-22 17:55:43
UMTS,410,1,3321,26444880,76,70.0719,28.2613,1000,4,1,1674410113,1674410122,0,2023-01-22 17:55:13,2023-01-22 17:55:22
UMTS,410,1,3321,26445060,60,70.0965,28.2791,2594,36,1,1674410143,1674410351,0,2023-01-22 17:55:43,2023-01-22 17:59:11
UMTS,410,1,3321,26445080,404,70.0797,28.2669,1000,5,1,1674410163,1674410173,0,2023-01-22 17:56:03,2023-01-22 17:56:13
LTE,410,3,10201,36245250,-1,70.1023,28.2832,1908,17,1,1674410213,1674410363,0,2023-01-22 17:56:53,2023-01-22 17:59:23
UMTS,410,1,3321,26444410,498,70.0919,28.2758,1000,10,1,1674410223,1674410263,0,2023-01-22 17:57:03,2023-01-22 17:57:43
UMTS,410,1,3321,26444990,259,70.109,28.2881,1586,9,1,1674410273,1674410433,0,2023-01-22 17:57:53,2023-01-22 18:00:33
LTE,410,3,10201,36714243,-1,70.1115,28.2899,2135,21,1,1674410283,1674410493,0,2023-01-22 17:58:03,2023-01-22 18:01:33
LTE,410,3,10201,36714754,-1,70.1059,28.2859,1000,4,1,1674410333,1674410342,0,2023-01-22 17:58:53,2023-01-22 17:59:02
LTE,410,3,10201,36713219,-1,70.1166,28.2936,1000,31,1,1674410363,1674410463,0,2023-01-22 17:59:23,2023-01-22 18:01:03
UMTS,410,1,3321,26445061,61,70.1129,28.2909,1000,5,1,1674410383,1674410393,0,2023-01-22 17:59:43,2023-01-22 17:59:53
UMTS,410,1,3321,26445010,230,70.1287,28.3023,1257,39,1,1674410433,1674410553,0,2023-01-22 18:00:33,2023-01-22 18:02:33
UMTS,410,1,3321,26458580,332,70.128,28.3017,1000,8,1,1674410483,1674410502,0,2023-01-22 18:01:23,2023-01-22 18:01:42
LTE,410,3,10201,36713218,-1,70.1309,28.3038,1000,11,1,1674410493,1674410523,0,2023-01-22 18:01:33,2023-01-22 18:02:03
UMTS,410,1,3321,26444861,385,70.1306,28.3036,1000,4,1,1674410503,1674410511,0,2023-01-22 18:01:43,2023-01-22 18:01:51
UMTS,410,1,3321,26471800,340,70.1342,28.3062,1000,4,1,1674410523,1674410532,0,2023-01-22 18:02:03,2023-01-22 18:02:12
LTE,410,3,10201,36714241,-1,70.1342,28.3062,1000,4,1,1674410523,1674410532,0,2023-01-22 18:02:03,2023-01-22 18:02:12
UMTS,410,1,3321,26444851,379,70.1368,28.3081,1000,8,1,1674410533,1674410553,0,2023-01-22 18:02:13,2023-01-22 18:02:33
LTE,410,3,10201,36713729,-1,70.1384,28.3092,1000,14,1,1674410533,1674410571,0,2023-01-22 18:02:13,2023-01-22 18:02:51
UMTS,410,1,3321,26473969,376,70.1402,28.3105,1000,7,1,1674410553,1674410571,0,2023-01-22 18:02:33,2023-01-22 18:02:51
LTE,410,3,10201,36713986,-1,70.1461,28.3148,1000,17,1,1674410573,1674410621,0,2023-01-22 18:02:53,2023-01-22 18:03:41
UMTS,410,1,3321,26445000,221,70.1585,28.3237,1897,55,1,1674410583,1674410753,0,2023-01-22 18:03:03,2023-01-22 18:05:53
UMTS,410,1,3321,26445050,25,70.1684,28.3308,2260,60,1,1674410623,1674410822,0,2023-01-22 18:03:43,2023-01-22 18:07:02
LTE,410,3,10201,36714498,-1,70.1592,28.3242,1539,29,1,1674410623,1674410741,0,2023-01-22 18:03:43,2023-01-22 18:05:41
UMTS,410,1,3321,26444999,220,70.1747,28.3353,1373,38,1,1674410703,1674410822,0,2023-01-22 18:05:03,2023-01-22 18:07:02
LTE,410,3,10201,36713985,-1,70.1654,28.3287,1000,4,1,1674410703,1674410711,0,2023-01-22 18:05:03,2023-01-22 18:05:11
LTE,410,3,10201,36713473,-1,70.1672,28.33,1000,5,1,1674410713,1674410723,0,2023-01-22 18:05:13,2023-01-22 18:05:23
LTE,410,3,11118,59308290,-1,70.169,28.3312,1000,4,1,1674410723,1674410732,0,2023-01-22 18:05:23,2023-01-22 18:05:32
UMTS,410,3,31020,1324132,48,70.1842,28.3422,1740,37,1,1674410743,1674410893,0,2023-01-22 18:05:43,2023-01-22 18:08:13
UMTS,410,3,31020,1324135,16,70.1842,28.3422,1740,37,1,1674410743,1674410893,0,2023-01-22 18:05:43,2023-01-22 18:08:13
UMTS,410,1,3321,26442341,219,70.1913,28.3473,2053,15,1,1674410763,1674410902,0,2023-01-22 18:06:03,2023-01-22 18:08:22
UMTS,410,1,3321,26473439,216,70.1813,28.3401,1000,15,1,1674410773,1674410822,0,2023-01-22 18:06:13,2023-01-22 18:07:02
UMTS,410,1,3321,26473442,216,70.2087,28.3546,2600,59,1,1674410823,1674411043,0,2023-01-22 18:07:03,2023-01-22 18:10:43
UMTS,410,3,31020,1324136,24,70.1942,28.3494,1000,15,1,1674410853,1674410893,0,2023-01-22 18:07:33,2023-01-22 18:08:13
UMTS,410,1,3321,26442320,225,70.1962,28.3507,1000,14,1,1674410863,1674410902,0,2023-01-22 18:07:43,2023-01-22 18:08:22
UMTS,410,3,34006,1345042,17,70.1962,28.3508,1000,8,1,1674410873,1674410893,0,2023-01-22 18:07:53,2023-01-22 18:08:13
LTE,410,3,40061,34149635,-1,70.212,28.3565,1000,8,1,1674410933,1674410992,0,2023-01-22 18:08:53,2023-01-22 18:09:52
LTE,410,3,40061,34148355,-1,70.2594,28.38,5757,43,1,1674410943,1674411322,0,2023-01-22 18:09:03,2023-01-22 18:15:22
LTE,410,3,40061,34149123,-1,70.2461,28.3689,3801,22,1,1674410953,1674411213,0,2023-01-22 18:09:13,2023-01-22 18:13:33
LTE,410,3,40061,34145283,-1,70.2451,28.3702,3954,40,1,1674410973,1674411313,0,2023-01-22 18:09:33,2023-01-22 18:15:13
LTE,410,1,50847,38002179,-1,70.2431,28.3654,1434,32,1,1674411043,1674411163,0,2023-01-22 18:10:43,2023-01-22 18:12:43
LTE,410,1,50847,36608771,-1,70.2583,28.3744,1000,15,1,1674411173,1674411213,0,2023-01-22 18:12:53,2023-01-22 18:13:33
LTE,410,1,50847,38002177,-1,70.262,28.3785,1000,4,1,1674411213,1674411222,0,2023-01-22 18:13:33,2023-01-22 18:13:42
UMTS,410,1,3377,26442024,453,70.2818,28.4009,3058,82,1,1674411223,1674411548,0,2023-01-22 18:13:43,2023-01-22 18:19:08
UMTS,410,1,3377,26464723,353,70.2689,28.3863,1000,18,1,1674411233,1674411301,0,2023-01-22 18:13:53,2023-01-22 18:15:01
UMTS,410,1,3377,26442213,241,70.2683,28.3857,1000,8,1,1674411253,1674411273,0,2023-01-22 18:14:13,2023-01-22 18:14:33
UMTS,410,1,3289,26442014,413,70.2848,28.4042,1755,55,1,1674411303,1674411493,0,2023-01-22 18:15:03,2023-01-22 18:18:13
UMTS,410,1,3289,26442374,43,70.2773,28.3959,1000,4,1,1674411323,1674411331,0,2023-01-22 18:15:23,2023-01-22 18:15:31
LTE,410,3,40061,34148354,-1,70.2794,28.3982,1000,14,1,1674411323,1674411361,0,2023-01-22 18:15:23,2023-01-22 18:16:01
UMTS,410,1,3289,26442203,235,70.2788,28.3975,1000,5,1,1674411333,1674411343,0,2023-01-22 18:15:33,2023-01-22 18:15:43
UMTS,410,1,3289,26442064,30,70.2803,28.3992,1000,4,1,1674411343,1674411352,0,2023-01-22 18:15:43,2023-01-22 18:15:52
LTE,410,3,40061,34145282,-1,70.2848,28.4043,1000,14,1,1674411363,1674411401,0,2023-01-22 18:16:03,2023-01-22 18:16:41
LTE,410,3,40061,34145027,-1,70.2888,28.4088,1000,8,1,1674411403,1674411423,0,2023-01-22 18:16:43,2023-01-22 18:17:03
UMTS,410,1,3289,26442024,453,70.2909,28.4112,1000,5,1,1674411423,1674411442,0,2023-01-22 18:17:03,2023-01-22 18:17:22
LTE,410,3,40061,34146307,-1,70.2918,28.4122,1000,11,1,1674411423,1674411469,0,2023-01-22 18:17:03,2023-01-22 18:17:49
UMTS,410,1,3289,26442022,451,70.2935,28.414,1000,11,1,1674411443,1674411499,0,2023-01-22 18:17:23,2023-01-22 18:18:19
LTE,410,3,40061,34146305,-1,70.2949,28.4156,1000,10,1,1674411473,1674411518,0,2023-01-22 18:17:53,2023-01-22 18:18:38
UMTS,410,1,3289,26459464,502,70.2973,28.4182,1000,9,1,1674411503,1674411559,0,2023-01-22 18:18:23,2023-01-22 18:19:19
UMTS,410,1,3289,26441973,473,70.2971,28.418,1000,6,1,1674411513,1674411548,0,2023-01-22 18:18:33,2023-01-22 18:19:08
LTE,410,3,40061,34147075,-1,70.2973,28.4183,1000,6,1,1674411523,1674411548,0,2023-01-22 18:18:43,2023-01-22 18:19:08
LTE,410,3,40061,34147073,-1,70.3005,28.4208,1000,11,1,1674411553,1674411602,0,2023-01-22 18:19:13,2023-01-22 18:20:02
UMTS,410,1,3289,26442283,478,70.3029,28.4224,1000,8,1,1674411593,1674411640,0,2023-01-22 18:19:53,2023-01-22 18:20:40
LTE,410,3,40061,34150914,-1,70.3044,28.4234,1000,11,1,1674411603,1674411961,0,2023-01-22 18:20:03,2023-01-22 18:26:01
UMTS,410,1,3377,26442283,478,70.304,28.4231,1000,2,1,1674411629,1674411640,0,2023-01-22 18:20:29,2023-01-22 18:20:40
LTE,410,1,32891,59969824,-1,70.3048,28.4236,1000,3,1,1674411753,1674411931,0,2023-01-22 18:22:33,2023-01-22 18:25:31
LTE,410,1,32891,59969825,-1,70.3065,28.4247,1000,6,1,1674411943,1674411992,0,2023-01-22 18:25:43,2023-01-22 18:26:32
LTE,410,3,40061,34145537,-1,70.3093,28.4265,1000,16,1,1674411963,1674412052,0,2023-01-22 18:26:03,2023-01-22 18:27:32
LTE,410,1,32891,35847427,-1,70.308,28.4257,1000,2,1,1674411993,1674412002,0,2023-01-22 18:26:33,2023-01-22 18:26:42
LTE,410,1,50855,37281283,-1,70.3099,28.4269,1000,7,1,1674412003,1674412041,0,2023-01-22 18:26:43,2023-01-22 18:27:21
LTE,410,1,50855,37281282,-1,70.3126,28.4286,1000,6,1,1674412043,1674412061,0,2023-01-22 18:27:23,2023-01-22 18:27:41
LTE,410,3,40061,34150658,-1,70.3156,28.4305,1000,13,1,1674412053,1674412102,0,2023-01-22 18:27:33,2023-01-22 18:28:22
LTE,410,1,32891,36718089,-1,70.3149,28.4301,1000,6,1,1674412063,1674412082,0,2023-01-22 18:27:43,2023-01-22 18:28:02
LTE,410,1,32891,46447107,-1,70.3173,28.4316,1000,6,1,1674412083,1674412102,0,2023-01-22 18:28:03,2023-01-22 18:28:22
LTE,410,1,32891,46447105,-1,70.3195,28.4331,1000,6,1,1674412103,1674412123,0,2023-01-22 18:28:23,2023-01-22 18:28:43
LTE,410,3,40061,34146817,-1,70.3226,28.435,1000,19,1,1674412103,1674412180,0,2023-01-22 18:28:23,2023-01-22 18:29:40
LTE,410,1,32891,37702915,-1,70.3211,28.4341,1000,3,1,1674412123,1674412131,0,2023-01-22 18:28:43,2023-01-22 18:28:51
LTE,410,1,32891,37702921,-1,70.3227,28.4351,1000,6,1,1674412133,1674412151,0,2023-01-22 18:28:53,2023-01-22 18:29:11
LTE,410,1,50855,34554115,-1,70.3285,28.4388,1000,17,1,1674412163,1674412233,0,2023-01-22 18:29:23,2023-01-22 18:30:33
LTE,410,3,40061,34148609,-1,70.3341,28.4424,1713,18,1,1674412183,1674412373,0,2023-01-22 18:29:43,2023-01-22 18:32:53
LTE,410,1,50855,34554113,-1,70.3363,28.4438,1000,11,1,1674412233,1674412320,0,2023-01-22 18:30:33,2023-01-22 18:32:00
LTE,410,3,40061,34148865,-1,70.3542,28.4554,2494,57,1,1674412243,1674412511,0,2023-01-22 18:30:43,2023-01-22 18:35:11
LTE,410,3,40061,34441730,-1,70.3384,28.4452,1000,17,1,1674412253,1674412320,0,2023-01-22 18:30:53,2023-01-22 18:32:00
LTE,410,1,32891,36608514,-1,70.3397,28.4461,1000,15,1,1674412263,1674412340,0,2023-01-22 18:31:03,2023-01-22 18:32:20
LTE,410,1,32891,37992969,-1,70.3403,28.4465,1000,4,1,1674412303,1674412312,0,2023-01-22 18:31:43,2023-01-22 18:31:52
LTE,410,1,50855,36802307,-1,70.3485,28.4517,1000,18,1,1674412343,1674412410,0,2023-01-22 18:32:23,2023-01-22 18:33:30
LTE,410,1,50842,36767747,-1,70.3561,28.4566,1000,13,1,1674412413,1674412451,0,2023-01-22 18:33:33,2023-01-22 18:34:11
LTE,410,1,50842,35876611,-1,70.3718,28.4667,1540,27,1,1674412453,1674412602,0,2023-01-22 18:34:13,2023-01-22 18:36:42
LTE,410,1,50842,36767745,-1,70.3722,28.467,1565,29,1,1674412473,1674412611,0,2023-01-22 18:34:33,2023-01-22 18:36:51
LTE,410,3,40061,34379011,-1,70.3842,28.4746,1836,55,1,1674412513,1674412702,0,2023-01-22 18:35:13,2023-01-22 18:38:22
LTE,410,1,39301,38120195,-1,70.3923,28.4799,1000,25,1,1674412613,1674412702,0,2023-01-22 18:36:53,2023-01-22 18:38:22
LTE,410,1,39301,38120201,-1,70.4012,28.4855,1000,11,1,1674412703,1674412733,0,2023-01-22 18:38:23,2023-01-22 18:38:53
LTE,410,3,40061,34379009,-1,70.4267,28.502,3800,108,1,1674412703,1674413093,0,2023-01-22 18:38:23,2023-01-22 18:44:53
LTE,410,1,50842,35951873,-1,70.4114,28.4921,1278,12,1,1674412733,1674412863,0,2023-01-22 18:38:53,2023-01-22 18:41:03
LTE,410,1,39301,38120193,-1,70.4148,28.4943,1418,30,1,1674412753,1674412893,0,2023-01-22 18:39:13,2023-01-22 18:41:33
LTE,410,1,50842,35876355,-1,70.4297,28.5039,1000,28,1,1674412863,1674412962,0,2023-01-22 18:41:03,2023-01-22 18:42:42
LTE,410,1,50842,35876353,-1,70.4475,28.5153,1627,38,1,1674412963,1674413111,0,2023-01-22 18:42:43,2023-01-22 18:45:11
LTE,410,3,11134,60267777,-1,70.4554,28.5203,1606,27,1,1674412994,1674413141,0,2023-01-22 18:43:14,2023-01-22 18:45:41
LTE,410,1,50842,37296898,-1,70.4706,28.5301,1730,28,1,1674413083,1674413251,0,2023-01-22 18:44:43,2023-01-22 18:47:31
LTE,410,1,39301,36992268,-1,70.4589,28.5226,1000,4,1,1674413093,1674413102,0,2023-01-22 18:44:53,2023-01-22 18:45:02
LTE,410,1,39301,60032298,-1,70.4642,28.526,1000,7,1,1674413123,1674413141,0,2023-01-22 18:45:23,2023-01-22 18:45:41
LTE,410,1,50842,37242379,-1,70.4666,28.5275,1000,5,1,1674413143,1674413153,0,2023-01-22 18:45:43,2023-01-22 18:45:53
UMTS,410,3,34006,1330013,106,70.4872,28.5407,3212,73,1,1674413143,1674413451,0,2023-01-22 18:45:43,2023-01-22 18:50:51
GSM,410,3,51134,15421,-1,70.5063,28.553,4113,27,1,1674413263,1674413601,0,2023-01-22 18:47:43,2023-01-22 18:53:21
LTE,410,1,39301,36992267,-1,70.4903,28.5427,1000,16,1,1674413273,1674413332,0,2023-01-22 18:47:53,2023-01-22 18:48:52
GSM,410,3,51134,11510,-1,70.5157,28.559,3638,34,1,1674413273,1674413601,0,2023-01-22 18:47:53,2023-01-22 18:53:21
GSM,410,3,51134,21510,-1,70.4886,28.5416,1000,14,1,1674413273,1674413311,0,2023-01-22 18:47:53,2023-01-22 18:48:31
GSM,410,3,51134,35421,-1,70.4903,28.5427,1000,7,1,1674413293,1674413311,0,2023-01-22 18:48:13,2023-01-22 18:48:31
LTE,410,1,39301,60032290,-1,70.491,28.5432,1000,4,1,1674413303,1674413311,0,2023-01-22 18:48:23,2023-01-22 18:48:31
LTE,410,1,50842,37296897,-1,70.4973,28.5472,1000,5,1,1674413343,1674413353,0,2023-01-22 18:49:03,2023-01-22 18:49:13
LTE,410,1,39301,35961608,-1,70.5047,28.5519,1000,21,1,1674413353,1674413433,0,2023-01-22 18:49:13,2023-01-22 18:50:33
LTE,410,3,11134,60267778,-1,70.5175,28.5601,1130,15,1,1674413423,1674413532,0,2023-01-22 18:50:23,2023-01-22 18:52:12
LTE,410,1,39301,35961601,-1,70.5123,28.5568,1000,7,1,1674413433,1674413451,0,2023-01-22 18:50:33,2023-01-22 18:50:51
LTE,410,3,11133,60272131,-1,70.5386,28.5737,3001,46,1,1674413452,1674413684,0,2023-01-22 18:50:52,2023-01-22 18:54:44
LTE,410,1,39301,35961611,-1,70.5258,28.5655,1309,40,1,1674413463,1674413583,0,2023-01-22 18:51:03,2023-01-22 18:53:03
GSM,410,3,51133,25528,-1,70.5376,28.573,1000,10,1,1674413574,1674413601,0,2023-01-22 18:52:54,2023-01-22 18:53:21
LTE,410,1,39301,35961607,-1,70.5376,28.573,1000,4,1,1674413583,1674413592,0,2023-01-22 18:53:03,2023-01-22 18:53:12
LTE,410,1,39301,36958209,-1,70.545,28.5777,1000,15,1,1674413593,1674413642,0,2023-01-22 18:53:13,2023-01-22 18:54:02
LTE,410,3,11133,60272130,-1,70.5672,28.5916,1159,21,1,1674413693,1674413772,0,2023-01-22 18:54:53,2023-01-22 18:56:12
UMTS,410,1,3930,26443753,121,70.571,28.5938,1000,5,1,1674413753,1674413763,0,2023-01-22 18:55:53,2023-01-22 18:56:03
UMTS,410,1,3930,26435286,348,70.5746,28.5948,1000,7,1,1674413764,1674413781,0,2023-01-22 18:56:04,2023-01-22 18:56:21
LTE,410,1,50874,36809217,-1,70.5825,28.5966,1000,16,1,1674413783,1674413832,0,2023-01-22 18:56:23,2023-01-22 18:57:12
LTE,410,1,39301,38125323,-1,70.5824,28.5966,1000,4,1,1674413803,1674413811,0,2023-01-22 18:56:43,2023-01-22 18:56:51
LTE,410,1,4041,68609,0,67.5874,24.7364,1000,1,1,1674493863,1674493863,0,2023-01-23 17:11:03,2023-01-23 17:11:03
LTE,410,1,4041,68669,0,67.5874,24.7364,1000,1,1,1674493923,1674493923,0,2023-01-23 17:12:03,2023-01-23 17:12:03
LTE,410,1,4041,68614,0,67.5874,24.7364,1000,1,1,1674493983,1674493983,0,2023-01-23 17:13:03,2023-01-23 17:13:03
LTE,410,1,0,68669,0,67.5897,24.7461,1000,1,1,1674495665,1674495665,0,2023-01-23 17:41:05,2023-01-23 17:41:05
UMTS,410,1,60603,39731084,0,67.5899,24.746,1000,1,1,1674497125,1674497125,0,2023-01-23 18:05:25,2023-01-23 18:05:25
LTE,410,1,4041,68671,0,67.5899,24.746,1000,1,1,1674497286,1674497286,0,2023-01-23 18:08:06,2023-01-23 18:08:06
LTE,410,1,0,68609,0,67.59,24.746,1000,1,1,1674497647,1674497647,0,2023-01-23 18:14:07,2023-01-23 18:14:07
LTE,410,1,31281,36066315,0,67.59,24.746,1000,1,1,1674497700,1674497700,0,2023-01-23 18:15:00,2023-01-23 18:15:00
LTE,410,1,4041,15753985,0,67.5949,24.7379,1000,1,1,1674531994,1674531994,0,2023-01-24 03:46:34,2023-01-24 03:46:34
LTE,410,1,4041,15754050,0,67.5949,24.7379,1000,1,1,1674533015,1674533015,0,2023-01-24 04:03:35,2023-01-24 04:03:35
LTE,410,1,12035,208006147,0,67.8913,24.74,1000,1,1,1674548300,1674548300,0,2023-01-24 08:18:20,2023-01-24 08:18:20
LTE,410,6,12035,222855938,0,67.9253,24.7503,1000,1,1,1674552949,1674552949,0,2023-01-24 09:35:49,2023-01-24 09:35:49
LTE,410,3,59915,21335,0,67.6094,24.7276,1000,1,1,1674638051,1674638051,0,2023-01-25 09:14:11,2023-01-25 09:14:11
LTE,410,4,10257,8564105,0,67.5869,24.7403,1000,1,1,1674638927,1674638927,0,2023-01-25 09:28:47,2023-01-25 09:28:47
LTE,410,4,60603,39741084,0,67.5869,24.7403,1000,1,1,1674639097,1674639097,0,2023-01-25 09:31:37,2023-01-25 09:31:37
LTE,410,4,60603,39759380,0,67.5869,24.7403,1000,1,1,1674639130,1674639130,0,2023-01-25 09:32:10,2023-01-25 09:32:10
LTE,410,1,3128,39759380,0,67.5869,24.7403,1000,1,1,1674639140,1674639140,0,2023-01-25 09:32:20,2023-01-25 09:32:20
LTE,410,3,31060,8564105,0,67.5244,24.7923,1000,1,1,1674640795,1674640795,0,2023-01-25 09:59:55,2023-01-25 09:59:55
LTE,410,3,31060,1076314,0,67.5244,24.7923,1000,1,1,1674640811,1674640811,0,2023-01-25 10:00:11,2023-01-25 10:00:11
LTE,410,3,31060,1060485,0,67.5244,24.7923,1000,1,1,1674640931,1674640931,0,2023-01-25 10:02:11,2023-01-25 10:02:11
LTE,410,1,3128,27206323,0,67.4928,24.7704,1000,1,1,1674644475,1674644475,0,2023-01-25 11:01:15,2023-01-25 11:01:15
LTE,410,6,220,8564087,0,67.9555,24.7893,1000,1,1,1674713409,1674713409,0,2023-01-26 06:10:09,2023-01-26 06:10:09
LTE,410,4,60603,39752393,0,67.9555,24.7893,1000,1,1,1674713819,1674713819,0,2023-01-26 06:16:59,2023-01-26 06:16:59
LTE,410,6,220,39752393,0,67.9555,24.7893,1000,1,1,1674715329,1674715329,0,2023-01-26 06:42:09,2023-01-26 06:42:09
LTE,410,6,12035,208005377,0,67.8904,24.7333,1000,1,1,1674734981,1674734981,0,2023-01-26 12:09:41,2023-01-26 12:09:41
LTE,410,6,12035,208113409,0,67.5845,24.46,1000,1,1,1675059749,1675059749,0,2023-01-30 06:22:29,2023-01-30 06:22:29
LTE,410,6,12035,222856194,0,67.9127,24.7487,1000,1,1,1675142684,1675142684,0,2023-01-31 05:24:44,2023-01-31 05:24:44
LTE,410,6,12035,222856294,0,67.9127,24.7487,1000,1,1,1675142789,1675142789,0,2023-01-31 05:26:29,2023-01-31 05:26:29
UMTS,410,6,2035,8576701,0,67.9313,24.7298,1000,1,1,1675144314,1675144314,0,2023-01-31 05:51:54,2023-01-31 05:51:54
LTE,410,1,12035,220507651,0,68.0705,24.6062,1000,1,1,1675150114,1675150114,0,2023-01-31 07:28:34,2023-01-31 07:28:34
UMTS,410,6,2035,8577032,0,67.9999,24.6773,1000,1,1,1675155466,1675155466,0,2023-01-31 08:57:46,2023-01-31 08:57:46
LTE,410,6,2035,8577157,0,67.7986,24.7423,1000,1,1,1675164900,1675164900,0,2023-01-31 11:35:00,2023-01-31 11:35:00
LTE,410,1,32421,38280201,0,67.3524,24.8694,1000,1,1,1675244467,1675244467,0,2023-02-01 09:41:07,2023-02-01 09:41:07
LTE,410,1,31281,37251586,0,67.5498,24.7702,1000,1,1,1675352389,1675352389,0,2023-02-02 15:39:49,2023-02-02 15:39:49
LTE,410,1,31281,37251596,0,67.584,24.7427,1000,1,1,1675352488,1675352488,0,2023-02-02 15:41:28,2023-02-02 15:41:28
LTE,410,1,2027,8564876,0,67.5979,24.7363,1000,1,1,1675399577,1675399577,0,2023-02-03 04:46:17,2023-02-03 04:46:17
LTE,410,1,12035,222935042,0,67.8954,24.7485,1000,1,1,1675403289,1675403289,0,2023-02-03 05:48:09,2023-02-03 05:48:09
UMTS,410,1,2027,8563372,0,67.5241,24.7919,1000,2,1,1675488043,1675488645,0,2023-02-04 05:20:43,2023-02-04 05:30:45
UMTS,410,1,2027,8576983,0,67.5241,24.7918,1000,2,1,1675488163,1675490275,0,2023-02-04 05:22:43,2023-02-04 05:57:55
