Start IP,End IP,Country Code,Country,Region,City,CIDR
182.185.100.0,182.185.100.255,PK,Pakistan,Khyber Pakhtunkhwa,Peshawar,182.185.100.0/24
182.185.101.0,182.185.101.255,PK,Pakistan,Khyber Pakhtunkhwa,Swabi,182.185.101.0/24
182.185.102.0,182.185.102.255,PK,Pakistan,Khyber Pakhtunkhwa,Peshawar,182.185.102.0/24
182.185.103.0,182.185.103.255,PK,Pakistan,Khyber Pakhtunkhwa,Akora,182.185.103.0/24
182.185.104.0,182.185.105.255,PK,Pakistan,Khyber Pakhtunkhwa,Peshawar,182.185.104.0/23
182.185.106.0,182.185.106.255,PK,Pakistan,Khyber Pakhtunkhwa,Zaida,182.185.106.0/24
182.185.107.0,182.185.107.255,PK,Pakistan,Khyber Pakhtunkhwa,Peshawar,182.185.107.0/24
182.185.108.0,182.185.108.255,PK,Pakistan,Khyber Pakhtunkhwa,Shabqadar,182.185.108.0/24
182.185.109.0,182.185.109.255,PK,Pakistan,Khyber Pakhtunkhwa,Miran Shah,182.185.109.0/24
182.185.110.0,182.185.110.255,PK,Pakistan,Khyber Pakhtunkhwa,Swabi,182.185.110.0/24
182.185.111.0,182.185.112.255,PK,Pakistan,Khyber Pakhtunkhwa,Peshawar,182.185.111.0/24
182.185.113.0,182.185.113.255,PK,Pakistan,Khyber Pakhtunkhwa,Akora,182.185.113.0/24
182.185.114.0,182.185.114.255,PK,Pakistan,Khyber Pakhtunkhwa,Shabqadar,182.185.114.0/24
182.185.115.0,182.185.115.255,PK,Pakistan,Khyber Pakhtunkhwa,Parachinar,182.185.115.0/24
182.185.116.0,182.185.116.255,PK,Pakistan,Khyber Pakhtunkhwa,Topi,182.185.116.0/24
182.185.117.0,182.185.117.255,PK,Pakistan,Khyber Pakhtunkhwa,Peshawar,182.185.117.0/24
182.185.118.0,182.185.118.255,PK,Pakistan,Khyber Pakhtunkhwa,Topi,182.185.118.0/24
182.185.119.0,182.185.119.255,PK,Pakistan,Khyber Pakhtunkhwa,Karak,182.185.119.0/24
182.185.120.0,182.185.121.255,PK,Pakistan,Khyber Pakhtunkhwa,Miran Shah,182.185.120.0/23
182.185.122.0,182.185.122.255,PK,Pakistan,Khyber Pakhtunkhwa,Peshawar,182.185.122.0/24
182.185.123.0,182.185.123.255,PK,Pakistan,Khyber Pakhtunkhwa,Topi,182.185.123.0/24
182.185.124.0,182.185.124.255,PK,Pakistan,Khyber Pakhtunkhwa,Peshawar,182.185.124.0/24
182.185.125.0,182.185.125.255,PK,Pakistan,Khyber Pakhtunkhwa,Akora,182.185.125.0/24
182.185.126.0,182.185.126.255,PK,Pakistan,Khyber Pakhtunkhwa,Peshawar,182.185.126.0/24
182.185.127.0,182.185.127.255,PK,Pakistan,Khyber Pakhtunkhwa,Topi,182.185.127.0/24
182.185.128.0,182.185.128.255,PK,Pakistan,Punjab,Bhai Pheru,182.185.128.0/24
182.185.129.0,182.185.133.255,PK,Pakistan,Punjab,Lahore,182.185.129.0/24
182.185.134.0,182.185.134.255,PK,Pakistan,Punjab,Bhai Pheru,182.185.134.0/24
182.185.135.0,182.185.141.255,PK,Pakistan,Punjab,Lahore,182.185.135.0/24
182.185.142.0,182.185.142.255,PK,Pakistan,Punjab,Bhai Pheru,182.185.142.0/24
182.185.143.0,182.185.145.255,PK,Pakistan,Punjab,Lahore,182.185.143.0/24
182.185.146.0,182.185.146.255,PK,Pakistan,Punjab,Kharian,182.185.146.0/24
182.185.147.0,182.185.147.255,PK,Pakistan,Punjab,Warburton,182.185.147.0/24
182.185.148.0,182.185.150.255,PK,Pakistan,Punjab,Lahore,182.185.148.0/23
182.185.151.0,182.185.151.255,PK,Pakistan,Punjab,Kharian,182.185.151.0/24
182.185.152.0,182.185.152.255,PK,Pakistan,Punjab,Lahore,182.185.152.0/24
182.185.153.0,182.185.153.255,PK,Pakistan,Punjab,Kharian,182.185.153.0/24
182.185.154.0,182.185.154.255,PK,Pakistan,Punjab,Lahore,182.185.154.0/24
182.185.155.0,182.185.155.255,PK,Pakistan,Punjab,Bhai Pheru,182.185.155.0/24
182.185.156.0,182.185.156.255,PK,Pakistan,Punjab,Kharian,182.185.156.0/24
182.185.157.0,182.185.158.255,PK,Pakistan,Punjab,Lahore,182.185.157.0/24
182.185.159.0,182.185.159.255,PK,Pakistan,Punjab,Gujrat,182.185.159.0/24
182.185.160.0,182.185.162.255,PK,Pakistan,Punjab,Lahore,182.185.160.0/23
182.185.163.0,182.185.163.255,PK,Pakistan,Punjab,Shahpur,182.185.163.0/24
182.185.164.0,182.185.164.255,PK,Pakistan,Punjab,Kharian,182.185.164.0/24
182.185.165.0,182.185.178.255,PK,Pakistan,Punjab,Lahore,182.185.165.0/24
182.185.179.0,182.185.179.255,PK,Pakistan,Punjab,Kharian,182.185.179.0/24
182.185.180.0,182.185.180.255,PK,Pakistan,Punjab,Shahpur,182.185.180.0/24
182.185.181.0,182.185.181.255,PK,Pakistan,Punjab,Lahore,182.185.181.0/24
182.185.182.0,182.185.182.255,PK,Pakistan,Punjab,Bhai Pheru,182.185.182.0/24
182.185.183.0,182.185.187.255,PK,Pakistan,Punjab,Lahore,182.185.183.0/24
182.185.188.0,182.185.188.255,PK,Pakistan,Punjab,Shahpur,182.185.188.0/24
182.185.189.0,182.185.189.255,PK,Pakistan,Punjab,Montgomery,182.185.189.0/24
182.185.190.0,182.185.192.255,PK,Pakistan,Punjab,Bhai Pheru,182.185.190.0/23
182.185.193.0,182.185.194.255,PK,Pakistan,Punjab,Lahore,182.185.193.0/24
182.185.195.0,182.185.195.255,PK,Pakistan,Punjab,Bhai Pheru,182.185.195.0/24
182.185.196.0,182.185.201.255,PK,Pakistan,Punjab,Lahore,182.185.196.0/22
182.185.202.0,182.185.202.255,PK,Pakistan,Punjab,Gujrat,182.185.202.0/24
182.185.203.0,182.185.208.255,PK,Pakistan,Punjab,Lahore,182.185.203.0/24
182.185.209.0,182.185.210.255,PK,Pakistan,Punjab,Bhai Pheru,182.185.209.0/24
182.185.211.0,182.185.217.255,PK,Pakistan,Punjab,Lahore,182.185.211.0/24
182.185.218.0,182.185.218.255,PK,Pakistan,Punjab,Bhai Pheru,182.185.218.0/24
182.185.219.0,182.185.220.255,PK,Pakistan,Punjab,Lahore,182.185.219.0/24
182.185.221.0,182.185.221.255,PK,Pakistan,Punjab,Bhai Pheru,182.185.221.0/24
182.185.222.0,182.185.222.255,PK,Pakistan,Punjab,Lahore,182.185.222.0/24
182.185.223.0,182.185.223.255,PK,Pakistan,Punjab,Gujrat,182.185.223.0/24
182.185.224.0,182.185.225.255,PK,Pakistan,Punjab,Lahore,182.185.224.0/23
182.185.226.0,182.185.226.255,PK,Pakistan,Punjab,Shahpur,182.185.226.0/24
182.185.227.0,182.185.229.255,PK,Pakistan,Punjab,Lahore,182.185.227.0/24
182.185.230.0,182.185.231.255,PK,Pakistan,Punjab,Kharian,182.185.230.0/23
182.185.232.0,182.185.233.255,PK,Pakistan,Punjab,Lahore,182.185.232.0/23
182.185.234.0,182.185.234.255,PK,Pakistan,Punjab,Bhai Pheru,182.185.234.0/24
182.185.235.0,182.185.241.255,PK,Pakistan,Punjab,Lahore,182.185.235.0/24
182.185.242.0,182.185.242.255,PK,Pakistan,Punjab,Sargodha,182.185.242.0/24
182.185.243.0,182.185.244.255,PK,Pakistan,Punjab,Lahore,182.185.243.0/24
182.185.245.0,182.185.245.255,PK,Pakistan,Punjab,Montgomery,182.185.245.0/24
182.185.246.0,182.185.248.255,PK,Pakistan,Punjab,Lahore,182.185.246.0/23
182.185.249.0,182.185.249.255,PK,Pakistan,Punjab,Kharian,182.185.249.0/24
182.185.250.0,182.185.254.255,PK,Pakistan,Punjab,Lahore,182.185.250.0/23
182.185.255.0,182.185.255.255,PK,Pakistan,Punjab,Kharian,182.185.255.0/24
182.186.0.0,182.186.0.255,PK,Pakistan,Punjab,Multan,182.186.0.0/24
182.186.1.0,182.186.1.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.1.0/24
182.186.2.0,182.186.2.255,PK,Pakistan,Punjab,Khanewal,182.186.2.0/24
182.186.3.0,182.186.3.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.3.0/24
182.186.4.0,182.186.4.255,PK,Pakistan,Punjab,Muzaffargarh,182.186.4.0/24
182.186.5.0,182.186.6.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.5.0/24
182.186.7.0,182.186.8.255,PK,Pakistan,Punjab,Khanewal,182.186.7.0/24
182.186.9.0,182.186.9.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.9.0/24
182.186.10.0,182.186.10.255,PK,Pakistan,Punjab,Mian Channun,182.186.10.0/24
182.186.11.0,182.186.11.255,PK,Pakistan,Punjab,Multan,182.186.11.0/24
182.186.12.0,182.186.12.255,PK,Pakistan,Punjab,Muzaffargarh,182.186.12.0/24
182.186.13.0,182.186.13.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.13.0/24
182.186.14.0,182.186.14.255,PK,Pakistan,Punjab,Multan,182.186.14.0/24
182.186.15.0,182.186.15.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.15.0/24
182.186.16.0,182.186.17.255,PK,Pakistan,Punjab,Khanewal,182.186.16.0/23
182.186.18.0,182.186.18.255,PK,Pakistan,Punjab,Muzaffargarh,182.186.18.0/24
182.186.19.0,182.186.20.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.19.0/24
182.186.21.0,182.186.21.255,PK,Pakistan,Punjab,Multan,182.186.21.0/24
182.186.22.0,182.186.22.255,PK,Pakistan,Punjab,Muzaffargarh,182.186.22.0/24
182.186.23.0,182.186.23.255,PK,Pakistan,Punjab,Multan,182.186.23.0/24
182.186.24.0,182.186.24.255,PK,Pakistan,Punjab,Muzaffargarh,182.186.24.0/24
182.186.25.0,182.186.25.255,PK,Pakistan,Punjab,Khanewal,182.186.25.0/24
182.186.26.0,182.186.26.255,PK,Pakistan,Punjab,Multan,182.186.26.0/24
182.186.27.0,182.186.27.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.27.0/24
182.186.28.0,182.186.28.255,PK,Pakistan,Punjab,Multan,182.186.28.0/24
182.186.29.0,182.186.29.255,PK,Pakistan,Punjab,Muzaffargarh,182.186.29.0/24
182.186.30.0,182.186.30.255,PK,Pakistan,Punjab,Khanewal,182.186.30.0/24
182.186.31.0,182.186.31.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.31.0/24
182.186.32.0,182.186.32.255,PK,Pakistan,Punjab,Multan,182.186.32.0/24
182.186.33.0,182.186.35.255,PK,Pakistan,Punjab,Muzaffargarh,182.186.33.0/24
182.186.36.0,182.186.36.255,PK,Pakistan,Punjab,Khanewal,182.186.36.0/24
182.186.37.0,182.186.37.255,PK,Pakistan,Punjab,Kot Addu,182.186.37.0/24
182.186.38.0,182.186.38.255,PK,Pakistan,Punjab,Khanewal,182.186.38.0/24
182.186.39.0,182.186.40.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.39.0/24
182.186.41.0,182.186.41.255,PK,Pakistan,Punjab,Muzaffargarh,182.186.41.0/24
182.186.42.0,182.186.42.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.42.0/24
182.186.43.0,182.186.44.255,PK,Pakistan,Punjab,Multan,182.186.43.0/24
182.186.45.0,182.186.46.255,PK,Pakistan,Punjab,Khanewal,182.186.45.0/24
182.186.47.0,182.186.47.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.47.0/24
182.186.48.0,182.186.48.255,PK,Pakistan,Punjab,Multan,182.186.48.0/24
182.186.49.0,182.186.49.255,PK,Pakistan,Punjab,Qadirpur Ran,182.186.49.0/24
182.186.50.0,182.186.50.255,PK,Pakistan,Punjab,Khanewal,182.186.50.0/24
182.186.51.0,182.186.52.255,PK,Pakistan,Punjab,Multan,182.186.51.0/24
182.186.53.0,182.186.53.255,PK,Pakistan,Punjab,Muzaffargarh,182.186.53.0/24
182.186.54.0,182.186.54.255,PK,Pakistan,Punjab,Khanewal,182.186.54.0/24
182.186.55.0,182.186.55.255,PK,Pakistan,Punjab,Muzaffargarh,182.186.55.0/24
182.186.56.0,182.186.57.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.56.0/23
182.186.58.0,182.186.58.255,PK,Pakistan,Punjab,Khanewal,182.186.58.0/24
182.186.59.0,182.186.59.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.59.0/24
182.186.60.0,182.186.61.255,PK,Pakistan,Punjab,Khanewal,182.186.60.0/23
182.186.62.0,182.186.62.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.62.0/24
182.186.63.0,182.186.63.255,PK,Pakistan,Punjab,Kot Addu,182.186.63.0/24
182.186.64.0,182.186.65.255,PK,Pakistan,Punjab,Multan,182.186.64.0/23
182.186.66.0,182.186.66.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.66.0/24
182.186.67.0,182.186.69.255,PK,Pakistan,Punjab,Multan,182.186.67.0/24
182.186.70.0,182.186.70.255,PK,Pakistan,Punjab,Khanewal,182.186.70.0/24
182.186.71.0,182.186.76.255,PK,Pakistan,Punjab,Multan,182.186.71.0/24
182.186.77.0,182.186.77.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.77.0/24
182.186.78.0,182.186.79.255,PK,Pakistan,Punjab,Multan,182.186.78.0/23
182.186.80.0,182.186.80.255,PK,Pakistan,Punjab,Mandi Burewala,182.186.80.0/24
182.186.81.0,182.186.81.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.81.0/24
182.186.82.0,182.186.82.255,PK,Pakistan,Punjab,Multan,182.186.82.0/24
182.186.83.0,182.186.83.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.83.0/24
182.186.84.0,182.186.86.255,PK,Pakistan,Punjab,Multan,182.186.84.0/23
182.186.87.0,182.186.87.255,PK,Pakistan,Punjab,Khanewal,182.186.87.0/24
182.186.88.0,182.186.91.255,PK,Pakistan,Punjab,Multan,182.186.88.0/22
182.186.92.0,182.186.92.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.92.0/24
182.186.93.0,182.186.95.255,PK,Pakistan,Punjab,Muzaffargarh,182.186.93.0/24
182.186.96.0,182.186.96.255,PK,Pakistan,Punjab,Multan,182.186.96.0/24
182.186.97.0,182.186.97.255,PK,Pakistan,Punjab,Vihari,182.186.97.0/24
182.186.98.0,182.186.99.255,PK,Pakistan,Punjab,Multan,182.186.98.0/23
182.186.100.0,182.186.100.255,PK,Pakistan,Punjab,Mandi Burewala,182.186.100.0/24
182.186.101.0,182.186.101.255,PK,Pakistan,Punjab,Vihari,182.186.101.0/24
182.186.102.0,182.186.102.255,PK,Pakistan,Punjab,Multan,182.186.102.0/24
182.186.103.0,182.186.103.255,PK,Pakistan,Punjab,Vihari,182.186.103.0/24
182.186.104.0,182.186.104.255,PK,Pakistan,Punjab,Multan,182.186.104.0/24
182.186.105.0,182.186.105.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.105.0/24
182.186.106.0,182.186.106.255,PK,Pakistan,Punjab,Khanewal,182.186.106.0/24
182.186.107.0,182.186.107.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.107.0/24
182.186.108.0,182.186.108.255,PK,Pakistan,Punjab,Jalalpur Pirwala,182.186.108.0/24
182.186.109.0,182.186.109.255,PK,Pakistan,Punjab,Multan,182.186.109.0/24
182.186.110.0,182.186.110.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.110.0/24
182.186.111.0,182.186.111.255,PK,Pakistan,Punjab,Vihari,182.186.111.0/24
182.186.112.0,182.186.112.255,PK,Pakistan,Punjab,Khanewal,182.186.112.0/24
182.186.113.0,182.186.113.255,PK,Pakistan,Punjab,Muzaffargarh,182.186.113.0/24
182.186.114.0,182.186.114.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.114.0/24
182.186.115.0,182.186.115.255,PK,Pakistan,Punjab,Kot Addu,182.186.115.0/24
182.186.116.0,182.186.116.255,PK,Pakistan,Punjab,Layyah,182.186.116.0/24
182.186.117.0,182.186.117.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.117.0/24
182.186.118.0,182.186.118.255,PK,Pakistan,Punjab,Jampur,182.186.118.0/24
182.186.119.0,182.186.119.255,PK,Pakistan,Punjab,Muzaffargarh,182.186.119.0/24
182.186.120.0,182.186.120.255,PK,Pakistan,Punjab,Multan,182.186.120.0/24
182.186.121.0,182.186.121.255,PK,Pakistan,Punjab,Khanewal,182.186.121.0/24
182.186.122.0,182.186.122.255,PK,Pakistan,Punjab,Multan,182.186.122.0/24
182.186.123.0,182.186.123.255,PK,Pakistan,Punjab,Khanewal,182.186.123.0/24
182.186.124.0,182.186.124.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.124.0/24
182.186.125.0,182.186.125.255,PK,Pakistan,Punjab,Alipur,182.186.125.0/24
182.186.126.0,182.186.126.255,PK,Pakistan,Punjab,Layyah,182.186.126.0/24
182.186.127.0,182.186.127.255,PK,Pakistan,Punjab,Dera Ghazi Khan,182.186.127.0/24
182.186.128.0,182.186.128.255,PK,Pakistan,Punjab,Gujranwala,182.186.128.0/24
182.186.129.0,182.186.129.255,PK,Pakistan,Punjab,Rasulnagar,182.186.129.0/24
182.186.130.0,182.186.133.255,PK,Pakistan,Punjab,Gujranwala,182.186.130.0/23
182.186.134.0,182.186.134.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.134.0/24
182.186.135.0,182.186.135.255,PK,Pakistan,Punjab,Gujranwala,182.186.135.0/24
182.186.136.0,182.186.136.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.136.0/24
182.186.137.0,182.186.139.255,PK,Pakistan,Punjab,Gujranwala,182.186.137.0/24
182.186.140.0,182.186.140.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.140.0/24
182.186.141.0,182.186.146.255,PK,Pakistan,Punjab,Gujranwala,182.186.141.0/24
182.186.147.0,182.186.148.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.147.0/24
182.186.149.0,182.186.171.255,PK,Pakistan,Punjab,Gujranwala,182.186.149.0/24
182.186.172.0,182.186.172.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.172.0/24
182.186.173.0,182.186.173.255,PK,Pakistan,Punjab,Gujranwala,182.186.173.0/24
182.186.174.0,182.186.174.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.174.0/24
182.186.175.0,182.186.176.255,PK,Pakistan,Punjab,Gujranwala,182.186.175.0/24
182.186.177.0,182.186.177.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.177.0/24
182.186.178.0,182.186.179.255,PK,Pakistan,Punjab,Gujranwala,182.186.178.0/23
182.186.180.0,182.186.180.255,PK,Pakistan,Punjab,Kamoke,182.186.180.0/24
182.186.181.0,182.186.181.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.181.0/24
182.186.182.0,182.186.182.255,PK,Pakistan,Punjab,Gujranwala,182.186.182.0/24
182.186.183.0,182.186.183.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.183.0/24
182.186.184.0,182.186.184.255,PK,Pakistan,Punjab,Daska,182.186.184.0/24
182.186.185.0,182.186.186.255,PK,Pakistan,Punjab,Gujranwala,182.186.185.0/24
182.186.187.0,182.186.187.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.187.0/24
182.186.188.0,182.186.193.255,PK,Pakistan,Punjab,Gujranwala,182.186.188.0/22
182.186.194.0,182.186.194.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.194.0/24
182.186.195.0,182.186.195.255,PK,Pakistan,Punjab,Gujranwala,182.186.195.0/24
182.186.196.0,182.186.196.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.196.0/24
182.186.197.0,182.186.202.255,PK,Pakistan,Punjab,Gujranwala,182.186.197.0/24
182.186.203.0,182.186.203.255,PK,Pakistan,Punjab,Wazirabad,182.186.203.0/24
182.186.204.0,182.186.204.255,PK,Pakistan,Punjab,Gujranwala,182.186.204.0/24
182.186.205.0,182.186.205.255,PK,Pakistan,Punjab,Kalaswala,182.186.205.0/24
182.186.206.0,182.186.206.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.206.0/24
182.186.207.0,182.186.207.255,PK,Pakistan,Punjab,Gujranwala,182.186.207.0/24
182.186.208.0,182.186.208.255,PK,Pakistan,Punjab,Dhaunkal,182.186.208.0/24
182.186.209.0,182.186.209.255,PK,Pakistan,Punjab,Gujranwala,182.186.209.0/24
182.186.210.0,182.186.210.255,PK,Pakistan,Punjab,Dhaunkal,182.186.210.0/24
182.186.211.0,182.186.211.255,PK,Pakistan,Islamabad,Islamabad,182.186.211.0/24
182.186.212.0,182.186.212.255,PK,Pakistan,Punjab,Gujranwala,182.186.212.0/24
182.186.213.0,182.186.213.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.213.0/24
182.186.214.0,182.186.214.255,PK,Pakistan,Islamabad,Islamabad,182.186.214.0/24
182.186.215.0,182.186.215.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.215.0/24
182.186.216.0,182.186.216.255,PK,Pakistan,Punjab,Gujranwala,182.186.216.0/24
182.186.217.0,182.186.217.255,PK,Pakistan,Punjab,Daska,182.186.217.0/24
182.186.218.0,182.186.218.255,PK,Pakistan,Punjab,Gujranwala,182.186.218.0/24
182.186.219.0,182.186.219.255,PK,Pakistan,Punjab,Jalalpur,182.186.219.0/24
182.186.220.0,182.186.221.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.220.0/23
182.186.222.0,182.186.224.255,PK,Pakistan,Punjab,Gujranwala,182.186.222.0/23
182.186.225.0,182.186.225.255,PK,Pakistan,Punjab,Jalalpur,182.186.225.0/24
182.186.226.0,182.186.231.255,PK,Pakistan,Punjab,Gujranwala,182.186.226.0/23
182.186.232.0,182.186.232.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.232.0/24
182.186.233.0,182.186.240.255,PK,Pakistan,Punjab,Gujranwala,182.186.233.0/24
182.186.241.0,182.186.241.255,PK,Pakistan,Punjab,Daska,182.186.241.0/24
182.186.242.0,182.186.242.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.242.0/24
182.186.243.0,182.186.243.255,PK,Pakistan,Punjab,Gujranwala,182.186.243.0/24
182.186.244.0,182.186.244.255,PK,Pakistan,Punjab,Kot Ghulam Muhammad,182.186.244.0/24
182.186.245.0,182.186.252.255,PK,Pakistan,Punjab,Gujranwala,182.186.245.0/24
182.186.253.0,182.186.253.255,PK,Pakistan,Punjab,Jalalpur,182.186.253.0/24
182.186.254.0,182.186.255.255,PK,Pakistan,Punjab,Gujranwala,182.186.254.0/23
182.187.0.0,182.187.0.255,PK,Pakistan,Punjab,Kamoke,182.187.0.0/24
182.187.1.0,182.187.2.255,PK,Pakistan,Punjab,Gujranwala,182.187.1.0/24
182.187.3.0,182.187.3.255,PK,Pakistan,Punjab,Naushahra Virkan,182.187.3.0/24
182.187.4.0,182.187.10.255,PK,Pakistan,Punjab,Gujranwala,182.187.4.0/22
182.187.11.0,182.187.11.255,PK,Pakistan,Punjab,Naushahra Virkan,182.187.11.0/24
182.187.12.0,182.187.12.255,PK,Pakistan,Punjab,Gujranwala,182.187.12.0/24
182.187.13.0,182.187.13.255,PK,Pakistan,Punjab,Wazirabad,182.187.13.0/24
182.187.14.0,182.187.14.255,PK,Pakistan,Punjab,Gujrat,182.187.14.0/24
182.187.15.0,182.187.16.255,PK,Pakistan,Punjab,Gujranwala,182.187.15.0/24
182.187.17.0,182.187.17.255,PK,Pakistan,Punjab,Wazirabad,182.187.17.0/24
182.187.18.0,182.187.18.255,PK,Pakistan,Punjab,Gujranwala,182.187.18.0/24
182.187.19.0,182.187.19.255,PK,Pakistan,Punjab,Hafizabad,182.187.19.0/24
182.187.20.0,182.187.20.255,PK,Pakistan,Punjab,Phalia,182.187.20.0/24
182.187.21.0,182.187.21.255,PK,Pakistan,Punjab,Gujrat,182.187.21.0/24
182.187.22.0,182.187.22.255,PK,Pakistan,Punjab,Rasulnagar,182.187.22.0/24
182.187.23.0,182.187.23.255,PK,Pakistan,Punjab,Malakwal,182.187.23.0/24
182.187.24.0,182.187.24.255,PK,Pakistan,Punjab,Wazirabad,182.187.24.0/24
182.187.25.0,182.187.25.255,PK,Pakistan,Punjab,Hafizabad,182.187.25.0/24
182.187.26.0,182.187.26.255,PK,Pakistan,Punjab,Gujranwala,182.187.26.0/24
182.187.27.0,182.187.27.255,PK,Pakistan,Punjab,Wazirabad,182.187.27.0/24
182.187.28.0,182.187.32.255,PK,Pakistan,Punjab,Gujranwala,182.187.28.0/22
182.187.33.0,182.187.33.255,PK,Pakistan,Punjab,Naushahra Virkan,182.187.33.0/24
182.187.34.0,182.187.36.255,PK,Pakistan,Punjab,Gujranwala,182.187.34.0/23
182.187.37.0,182.187.37.255,PK,Pakistan,Punjab,Kamoke,182.187.37.0/24
182.187.38.0,182.187.38.255,PK,Pakistan,Punjab,Gujranwala,182.187.38.0/24
182.187.39.0,182.187.40.255,PK,Pakistan,Punjab,Naushahra Virkan,182.187.39.0/24
182.187.41.0,182.187.41.255,PK,Pakistan,Punjab,Phalia,182.187.41.0/24
182.187.42.0,182.187.44.255,PK,Pakistan,Punjab,Gujranwala,182.187.42.0/23
182.187.45.0,182.187.45.255,PK,Pakistan,Punjab,Wazirabad,182.187.45.0/24
182.187.46.0,182.187.46.255,PK,Pakistan,Punjab,Gujranwala,182.187.46.0/24
182.187.47.0,182.187.48.255,PK,Pakistan,Punjab,Wazirabad,182.187.47.0/24
182.187.49.0,182.187.50.255,PK,Pakistan,Punjab,Gujranwala,182.187.49.0/24
182.187.51.0,182.187.52.255,PK,Pakistan,Punjab,Hafizabad,182.187.51.0/24
182.187.53.0,182.187.53.255,PK,Pakistan,Punjab,Gujranwala,182.187.53.0/24
182.187.54.0,182.187.54.255,PK,Pakistan,Punjab,Kamoke,182.187.54.0/24
182.187.55.0,182.187.56.255,PK,Pakistan,Punjab,Gujranwala,182.187.55.0/24
182.187.57.0,182.187.57.255,PK,Pakistan,Punjab,Gujrat,182.187.57.0/24
182.187.58.0,182.187.58.255,PK,Pakistan,Punjab,Gujranwala,182.187.58.0/24
182.187.59.0,182.187.59.255,PK,Pakistan,Punjab,Wazirabad,182.187.59.0/24
182.187.60.0,182.187.61.255,PK,Pakistan,Punjab,Gujranwala,182.187.60.0/23
182.187.62.0,182.187.62.255,PK,Pakistan,Punjab,Hafizabad,182.187.62.0/24
182.187.63.0,182.187.63.255,PK,Pakistan,Punjab,Gujranwala,182.187.63.0/24
182.187.64.0,182.187.64.255,PK,Pakistan,Punjab,Gujrat,182.187.64.0/24
182.187.65.0,182.187.65.255,PK,Pakistan,Punjab,Gujranwala,182.187.65.0/24
182.187.66.0,182.187.66.255,PK,Pakistan,Punjab,Gujrat,182.187.66.0/24
182.187.67.0,182.187.68.255,PK,Pakistan,Punjab,Gujranwala,182.187.67.0/24
182.187.69.0,182.187.69.255,PK,Pakistan,Punjab,Hafizabad,182.187.69.0/24
182.187.70.0,182.187.70.255,PK,Pakistan,Punjab,Gujranwala,182.187.70.0/24
182.187.71.0,182.187.71.255,PK,Pakistan,Punjab,Hafizabad,182.187.71.0/24
182.187.72.0,182.187.72.255,PK,Pakistan,Punjab,Gujranwala,182.187.72.0/24
182.187.73.0,182.187.73.255,PK,Pakistan,Punjab,Wazirabad,182.187.73.0/24
